player.feed_id,player_id,round,picked,position,points,ppts,player.first_name,player.last_name,player.team.abbrev,user_team_id,userTeam.teamname,userTeam.user_id,userTeam.user.first_name
290778,714,6,true,MID,45,120,Luke,Parker,SYD,9867,Bad Boys For Fyfe,71052,James
1009208,314,6,false,MID,0,0,Matthew,Rowell,GCS,9867,Bad Boys For Fyfe,71052,James
291861,506,6,false,MID,0,0,Jed,Anderson,NTH,9867,Bad Boys For Fyfe,71052,James
280763,69,6,false,RUC,0,0,Stefan,Martin,BRL,9867,Bad Boys For Fyfe,71052,James
999827,101,6,false,FWD,0,0,Zac,Fisher,CAR,9867,Bad Boys For Fyfe,71052,James
297566,455,6,true,DEF,132,100,James,Sicily,HAW,9856,It's always Sonny,8258,Simon
261224,90,6,true,MID,119,106,Dayne,Zorko,BRL,9856,It's always Sonny,8258,Simon
295265,389,6,true,DEF,113,123,Nick,Haynes,GWS,9856,It's always Sonny,8258,Simon
296733,328,6,true,DEF,108,96,Mark,Blicavs,GEE,9856,It's always Sonny,8258,Simon
281007,270,6,true,FWD,107,130,Michael,Walters,FRE,9856,It's always Sonny,8258,Simon
291776,136,6,true,MID,104,101,Taylor,Adams,COL,9856,It's always Sonny,8258,Simon
298210,491,6,true,FWD,104,104,Christian,Petracca,MEL,9856,It's always Sonny,8258,Simon
294674,637,6,true,DEF,103,88,Nick,Vlastuin,RIC,9856,It's always Sonny,8258,Simon
296359,495,6,true,DEF,101,91,Christian,Salem,MEL,9856,It's always Sonny,8258,Simon
296035,516,6,true,MID,98,93,Trent,Dumont,NTH,9856,It's always Sonny,8258,Simon
220001,325,6,true,FWD,97,86,Gary,Ablett,GEE,9856,It's always Sonny,8258,Simon
998260,277,6,true,MID,90,82,Jack,Bowes,GCS,9856,It's always Sonny,8258,Simon
260227,522,6,true,MID,90,86,Shaun,Higgins,NTH,9856,It's always Sonny,8258,Simon
298264,481,6,true,MID,87,98,Ed,Langdon,MEL,9856,It's always Sonny,8258,Simon
298630,203,6,true,FWD,79,81,Kyle,Langford,ESS,9856,It's always Sonny,8258,Simon
992468,668,6,true,RUC,76,87,Rowan,Marshall,STK,9856,It's always Sonny,8258,Simon
998205,403,6,true,MID,73,101,Harry,Perryman,GWS,9856,It's always Sonny,8258,Simon
1006121,557,6,true,FWD,73,92,Zak,Butters,PTA,9856,It's always Sonny,8258,Simon
296422,682,6,false,DEF,0,0,Callum,Wilkie,STK,9856,It's always Sonny,8258,Simon
293651,734,6,false,DEF,0,0,Hayden,Crozier,WBD,9856,It's always Sonny,8258,Simon
270919,587,6,false,MID,0,0,Tom,Rockliff,PTA,9856,It's always Sonny,8258,Simon
271045,797,6,false,RUC,0,0,Nic,Naitanui,WCE,9856,It's always Sonny,8258,Simon
