feed_id,player_id,first_name,last_name,team_abbrev,pos,pos2,projected_points,points,user_team_id,picked,position,sc_team,sc_coach,round,year
293738,422,Sam,Frost,HAW,DEF,,60,87,,,,,,2,2020
1002251,381,Brent,Daniels,GWS,FWD,,63,70,,,,,,2,2020
260710,449,Paul,Puopolo,HAW,FWD,,59,54,,,,,,2,2020
1007102,354,Mark,O'Connor,GEE,DEF,,75,70,,,,,,2,2020
290757,681,Jimmy,Webster,STK,DEF,,60,,,,,,,2,2020
294570,662,Dean,Kent,STK,FWD,,65,,,,,,,2,2020
291550,543,Josh,Walker,NTH,DEF,,57,51,,,,,,2,2020
295103,20,Riley,Knight,ADE,FWD,,59,,,,,,,2,2020
294592,622,Kamdyn,McIntosh,RIC,MID,,54,,,,,,,2,2020
290817,253,Brandon,Matera,FRE,FWD,,54,44,,,,,,2,2020
295222,246,Joel,Hamling,FRE,DEF,,66,,,,,,,2,2020
1002267,514,Luke,Davies-Uniacke,NTH,FWD,MID,57,,,,,,,2,2020
997933,252,Griffin,Logue,FRE,DEF,,56,41,,,,,,2,2020
1005729,539,Tarryn,Thomas,NTH,FWD,,72,64,9856,false,FWD,It's always Sonny,Simon,2,2020
290199,515,Majak,Daw,NTH,DEF,,69,,,,,,,2,2020
1002239,235,Adam,Cerra,FRE,DEF,,58,71,,,,,,2,2020
290289,176,Josh,Thomas,COL,FWD,,65,15,,,,,,2,2020
280990,583,Steven,Motlop,PTA,FWD,,68,116,,,,,,2,2020
997842,712,Colin,O'Riordan,SYD,DEF,,65,48,,,,,,2,2020
1001448,180,Rupert,Wills,COL,MID,,67,,,,,,,2,2020
298271,505,Paul,Ahern,NTH,DEF,MID,59,,,,,,,2,2020
296078,518,Taylor,Garner,NTH,FWD,,65,,,,,,,2,2020
1006126,719,James,Rowbottom,SYD,FWD,MID,69,34,,,,,,2,2020
240060,91,Eddie,Betts,CAR,FWD,,60,47,,,,,,2,2020
291821,447,Jonathon,Patton,HAW,RUC,FWD,52,31,,,,,,2,2020
1005053,48,Noah,Answerth,BRL,DEF,,62,,,,,,,2,2020
998115,242,Taylin,Duman,FRE,DEF,,64,50,,,,,,2,2020
291771,220,Devon,Smith,ESS,FWD,MID,80,105,9867,true,FWD,Bad Boys For Fyfe,James,2,2020
240406,795,Josh J.,Kennedy,WCE,FWD,,62,56,,,,,,2,2020
1000953,114,Harry,McKay,CAR,FWD,,52,14,,,,,,2,2020
295256,545,Marley,Williams,NTH,DEF,,71,,,,,,,2,2020
1004364,805,Liam,Ryan,WCE,FWD,,70,66,,,,,,2,2020
296420,488,Alex,Neal-Bullen,MEL,FWD,,68,88,,,,,,2,2020
294675,503,Josh,Wagner,MEL,DEF,,61,,,,,,,2,2020
1006152,330,Jordan,Clark,GEE,MID,,50,,,,,,,2,2020
295712,737,Tory,Dickson,WBD,FWD,,66,,,,,,,2,2020
291548,65,Ryan,Lester,BRL,DEF,,63,60,,,,,,2,2020
998215,128,Will,Setterfield,CAR,MID,,57,86,,,,,,2,2020
992644,493,Braydon,Preuss,MEL,RUC,FWD,81,,,,,,,2,2020
992499,540,Kayne,Turner,NTH,FWD,,71,,,,,,,2,2020
294663,726,Jackson,Thurlow,SYD,DEF,,63,,,,,,,2,2020
998130,274,Ben,Ainsworth,GCS,FWD,MID,52,67,,,,,,2,2020
1001017,525,Nick,Larkey,NTH,FWD,,54,,,,,,,2,2020
291357,359,Gary,Rohan,GEE,FWD,,63,31,,,,,,2,2020
1006121,557,Zak,Butters,PTA,FWD,,55,119,,,,,,2,2020
290675,400,Daniel,Lloyd,GWS,FWD,,74,31,,,,,,2,2020
290641,648,Jake,Carlisle,STK,DEF,,72,54,,,,,,2,2020
295446,281,Sam,Collins,GCS,DEF,,63,57,,,,,,2,2020
296324,249,Jesse,Hogan,FRE,FWD,,59,,,,,,,2,2020
994386,326,Tom,Atkins,GEE,FWD,,46,68,,,,,,2,2020
296355,528,Luke,McDonald,NTH,DEF,,66,59,,,,,,2,2020
996064,300,Jesse,Joyce,GCS,DEF,,55,,,,,,,2,2020
997142,576,Peter,Ladhams,PTA,RUC,FWD,66,,,,,,,2,2020
1008882,276,Charlie,Ballard,GCS,DEF,,53,65,,,,,,2,2020
993828,70,Rhys,Mathieson,BRL,FWD,MID,54,,,,,,,2,2020
1001028,130,Jack,Silvagni,CAR,FWD,,68,,,,,,,2,2020
1001026,217,Jordan,Ridley,ESS,DEF,,73,94,5524,true,DEF,The Dragon's Laird,Luke,2,2020
990606,221,William,Snelling,ESS,FWD,,84,38,,,,,,2,2020
1000981,631,Daniel,Rioli,RIC,FWD,,63,35,,,,,,2,2020
296200,102,Michael,Gibbons,CAR,FWD,,50,90,,,,,,2,2020
298091,640,Logan,Austin,STK,DEF,,92,,,,,,,2,2020
295942,308,Jordan,Murdoch,GCS,DEF,,59,,,,,,,2,2020
250290,179,Travis,Varcoe,COL,FWD,,54,,,,,,,2,2020
993806,504,Sam,Weideman,MEL,FWD,,70,,,,,,,2,2020
1002220,358,Esava,Ratugolea,GEE,FWD,,49,65,,,,,,2,2020
1002331,284,Jacob,Dawson,GCS,DEF,,67,,,,,,,2,2020
997100,697,Will,Hayward,SYD,FWD,,60,64,,,,,,2,2020
240232,169,Ben,Reid,COL,FWD,,50,,,,,,,2,2020
994385,474,Jayden,Hunt,MEL,FWD,,57,85,,,,,,2,2020
294168,44,Marcus,Adams,BRL,DEF,,51,,,,,,,2,2020
1005247,412,Sam,Taylor,GWS,DEF,,54,63,,,,,,2,2020
994077,603,Mabior,Chol,RIC,RUC,FWD,54,,,,,,,2,2020
991976,745,Will,Hayes,WBD,MID,,58,,,,,,,2,2020
296334,191,Orazio,Fantasia,ESS,FWD,,61,,,,,,,2,2020
1004985,673,Ben,Paton,STK,DEF,,67,69,,,,,,2,2020
298437,45,Callum,Ah Chee,BRL,MID,,82,83,,,,,,2,2020
993820,781,Thomas,Cole,WCE,DEF,,63,,,,,,,2,2020
297452,658,Nick,Hind,STK,FWD,,49,81,,,,,,2,2020
296211,725,Lewis,Taylor,SYD,MID,,69,69,,,,,,2,2020
1001398,107,Matthew,Kennedy,CAR,FWD,,67,,,,,,,2,2020
1005717,651,Nick,Coffield,STK,DEF,,46,53,,,,,,2,2020
993841,760,Josh,Schache,WBD,FWD,,55,,,,,,,2,2020
996442,688,Ryan,Clarke,SYD,MID,,47,,,,,,,2,2020
993940,502,Corey,Wagner,MEL,FWD,MID,57,,,,,,,2,2020
280972,590,Jack,Watts,PTA,DEF,,65,,,,,,,2,2020
291792,407,Tommy,Sheridan,GWS,MID,,2,,,,,,,2,2020
1006133,632,Jack,Ross,RIC,MID,,59,,,,,,,2,2020
997033,238,Brennan,Cox,FRE,FWD,,49,56,,,,,,2,2020
297504,75,Daniel,McStay,BRL,FWD,,59,42,,,,,,2,2020
270326,344,Lachlan,Henderson,GEE,DEF,,76,,,,,,,2,2020
260113,654,Jarryn,Geary,STK,DEF,,72,30,,,,,,2,2020
996232,195,Matt,Guelfi,ESS,MID,,60,27,,,,,,2,2020
293883,327,Jed,Bews,GEE,DEF,,54,45,,,,,,2,2020
999309,388,Jackson,Hately,GWS,MID,,60,,9867,false,MID,Bad Boys For Fyfe,James,2,2020
996554,813,Jake,Waterman,WCE,FWD,,58,,,,,,,2,2020
992351,770,Bailey,Williams,WBD,DEF,,55,82,,,,,,2,2020
260288,421,James,Frawley,HAW,DEF,,59,65,,,,,,2,2020
1007881,310,Wil,Powell,GCS,MID,,50,77,,,,,,2,2020
290527,581,Trent,McKenzie,PTA,DEF,,104,75,,,,,,2,2020
291848,693,Robbie,Fox,SYD,DEF,FWD,63,,,,,,,2,2020
298409,259,Alex,Pearce,FRE,DEF,,50,,,,,,,2,2020
296291,349,Jake,Kolodjashnij,GEE,DEF,,50,,,,,,,2,2020
294643,316,Alex,Sexton,GCS,FWD,,65,42,,,,,,2,2020
297406,188,Tom,Cutler,ESS,MID,,84,60,,,,,,2,2020
1000998,29,Lachlan,Murphy,ADE,FWD,,57,52,,,,,,2,2020
1006028,686,Nick,Blakey,SYD,FWD,,61,38,,,,,,2,2020
1002256,100,Paddy,Dow,CAR,FWD,MID,43,,,,,,,2,2020
295203,600,Nathan,Broad,RIC,DEF,,59,55,,,,,,2,2020
993953,63,Eric,Hipwood,BRL,FWD,,56,71,,,,,,2,2020
998647,145,Mason,Cox,COL,FWD,,68,,,,,,,2,2020
294654,222,James,Stewart,ESS,FWD,,41,,,,,,,2,2020
240302,53,Grant,Birchall,BRL,DEF,,76,49,,,,,,2,2020
280988,236,Travis,Colyer,FRE,FWD,,63,48,,,,,,2,2020
291964,298,Jack,Hombsch,GCS,DEF,,60,,,,,,,2,2020
1000267,672,Matthew,Parker,STK,FWD,,49,,,,,,,2,2020
281139,771,Easton,Wood,WBD,DEF,,66,,,,,,,2,2020
1005721,183,Josh,Begley,ESS,FWD,,54,,,,,,,2,2020
995192,254,Cam,McCarthy,FRE,FWD,,44,,,,,,,2,2020
1000937,345,Jack,Henry,GEE,DEF,,49,39,,,,,,2,2020
280959,811,Nathan,Vardy,WCE,RUC,,51,,,,,,,2,2020
1008893,492,Harrison,Petty,MEL,DEF,FWD,49,,,,,,,2,2020
291784,541,Dom,Tyson,NTH,MID,,70,,,,,,,2,2020
1000963,443,Harry,Morrison,HAW,FWD,MID,50,63,,,,,,2,2020
1004998,579,Todd,Marshall,PTA,FWD,,51,127,,,,,,2,2020
297767,517,Sam,Durdin,NTH,DEF,,58,,,,,,,2,2020
291797,375,Matt,Buntine,GWS,DEF,FWD,53,,,,,,,2,2020
1001043,427,Oliver,Hanrahan,HAW,FWD,,59,48,,,,,,2,2020
996743,708,Lewis,Melican,SYD,DEF,,48,,,,,,,2,2020
298390,483,Jay,Lockhart,MEL,FWD,,52,,,,,,,2,2020
999331,9,Darcy,Fogarty,ADE,FWD,,64,56,,,,,,2,2020
993917,665,Ben,Long,STK,FWD,,65,41,5524,false,FWD,The Dragon's Laird,Luke,2,2020
993798,357,James,Parsons,GEE,MID,,64,,,,,,,2,2020
298265,670,Daniel,McKenzie,STK,DEF,,52,,,,,,,2,2020
991953,287,Corey,Ellis,GCS,DEF,,61,,,,,,,2,2020
1005793,780,Jarrod,Cameron,WCE,FWD,,59,,,,,,,2,2020
1005199,16,Elliott,Himmelberg,ADE,FWD,,55,,,,,,,2,2020
1006550,801,Jack,Petruccelle,WCE,FWD,,50,37,,,,,,2,2020
1006148,390,Ian,Hill,GWS,FWD,,62,,,,,,,2,2020
991939,733,Zaine,Cordy,WBD,DEF,,53,,,,,,,2,2020
295599,182,Patrick,Ambrose,ESS,DEF,,57,,,,,,,2,2020
1002213,674,Ed,Phillips,STK,MID,,62,,,,,,,2,2020
997823,804,Josh,Rotham,WCE,DEF,,62,,,,,,,2,2020
1004095,303,Jack,Lukosius,GCS,DEF,FWD,52,78,,,,,,2,2020
1006314,441,Dylan,Moore,HAW,FWD,,54,,,,,,,2,2020
281052,790,Mark,Hutchings,WCE,MID,,40,,,,,,,2,2020
1000932,8,Tom,Doedee,ADE,DEF,,57,39,186,true,DEF,GetRichOrDieTryin,Mark,2,2020
295012,172,Matthew,Scharenberg,COL,DEF,,45,,,,,,,2,2020
1002353,239,Mitchell,Crowden,FRE,FWD,,56,,,,,,,2,2020
290314,396,Lachlan,Keeffe,GWS,DEF,FWD,48,,,,,,,2,2020
294077,429,Michael,Hartley,HAW,DEF,,63,,,,,,,2,2020
298298,798,Jackson,Nelson,WCE,DEF,,50,37,,,,,,2,2020
1006203,17,Chayce,Jones,ADE,FWD,,50,52,,,,,,2,2020
294518,189,Joe,Daniher,ESS,FWD,,61,,,,,,,2,2020
998106,11,Jordan,Gallucci,ADE,FWD,,33,,,,,,,2,2020
1008198,705,Tom,McCartin,SYD,FWD,,60,40,,,,,,2,2020
1007124,444,Conor,Nash,HAW,FWD,,33,,,,,,,2,2020
997316,773,Lewis,Young,WBD,DEF,,49,,,,,,,2,2020
992472,485,Oscar,McDonald,MEL,DEF,,52,,,,,,,2,2020
998180,229,Bailey,Banfield,FRE,FWD,,49,65,,,,,,2,2020
993946,18,Ben,Keays,ADE,FWD,,69,39,,,,,,2,2020
291947,774,Brendon,Ah Chee,WCE,MID,,76,12,,,,,,2,2020
1000068,280,Christopher,Burgess,GCS,DEF,,50,,,,,,,2,2020
1003203,707,Hayden,McLean,SYD,RUC,,57,,,,,,,2,2020
298211,340,Darcy,Fort,GEE,FWD,,75,,,,,,,2,2020
1008280,759,Ed,Richards,WBD,FWD,MID,41,68,,,,,,2,2020
298277,743,Billy,Gowers,WBD,FWD,,50,22,,,,,,2,2020
297255,113,Mitch,McGovern,CAR,FWD,,44,56,,,,,,2,2020
1002312,49,Zac,Bailey,BRL,DEF,MID,52,82,,,,,,2,2020
294013,302,Sean,Lemmens,GCS,FWD,MID,52,81,,,,,,2,2020
1008855,461,Oskar,Baker,MEL,MID,,44,,,,,,,2,2020
1008089,167,Isaac,Quaynor,COL,DEF,,56,,,,,,,2,2020
295313,748,Lin,Jong,WBD,MID,,82,89,,,,,,2,2020
280933,675,Dylan,Roberton,STK,DEF,,26,,,,,,,2,2020
1005054,147,Josh,Daicos,COL,MID,,51,126,,,,,,2,2020
992054,762,Roarke,Smith,WBD,FWD,MID,38,,,,,,,2,2020
1002245,598,Noah,Balta,RIC,RUC,FWD,42,,,,,,,2,2020
280722,318,Zac,Smith,GCS,RUC,,62,,,,,,,2,2020
296371,230,Brett,Bewley,FRE,FWD,,59,52,,,,,,2,2020
1002235,79,Cameron,Rayner,BRL,FWD,,63,42,,,,,,2,2020
298144,710,Sam,Naismith,SYD,RUC,,118,,,,,,,2,2020
1005530,638,Ryan,Abbott,STK,RUC,,66,,,,,,,2,2020
295156,687,Kaiden,Brand,SYD,DEF,,55,47,,,,,,2,2020
297990,500,Aaron,vandenBerg,MEL,FWD,MID,86,,,,,,,2,2020
298287,542,Ed,Vickers-Willis,NTH,DEF,,1,,,,,,,2,2020
1001396,380,Isaac,Cumming,GWS,DEF,,47,47,,,,,,2,2020
296439,109,Darcy,Lang,CAR,FWD,,52,47,,,,,,2,2020
998218,612,Ryan,Garthwaite,RIC,DEF,,53,,,,,,,2,2020
1004880,718,Ben,Ronke,SYD,FWD,,44,,,,,,,2,2020
281280,476,Neville,Jetta,MEL,DEF,,48,60,,,,,,2,2020
1002259,118,Lochie,O'Brien,CAR,MID,,36,,,,,,,2,2020
1003029,174,Brayden,Sier,COL,MID,,51,,,,,,,2,2020
261214,806,Will,Schofield,WCE,DEF,,43,,,,,,,2,2020
1008312,132,Liam,Stocker,CAR,DEF,,52,,,,,,,2,2020
293035,141,Tim,Broomhead,COL,FWD,MID,46,,,,,,,2,2020
1003547,423,Conor,Glass,HAW,DEF,,44,,,,,,,2,2020
290228,15,Kyle,Hartigan,ADE,DEF,,50,,,,,,,2,2020
1002253,566,Kane,Farrell,PTA,FWD,,47,,,,,,,2,2020
298290,124,Marc,Pittonet,CAR,RUC,,72,134,,,,,,2,2020
1002231,624,Patrick,Naish,RIC,MID,,71,,,,,,,2,2020
280471,457,Ben,Stratton,HAW,DEF,,38,35,,,,,,2,2020
1010841,158,Jack,Madgen,COL,DEF,,48,55,,,,,,2,2020
1006058,535,Bailey,Scott,NTH,MID,FWD,51,48,,,,,,2,2020
992374,645,Dan,Butler,STK,FWD,,51,115,,,,,,2,2020
1002282,497,Charlie,Spargo,MEL,FWD,,37,,,,,,,2,2020
998414,812,Daniel,Venables,WCE,FWD,,38,,,,,,,2,2020
1006127,769,Rhylee,West,WBD,FWD,,71,,,,,,,2,2020
1007238,410,Jake,Stein,GWS,DEF,,58,,,,,,,2,2020
250548,820,Lynden,Dunn,COL,DEF,,43,,,,,,,2,2020
1005547,283,Joshua,Corbett,GCS,FWD,,43,,,,,,,2,2020
1006144,301,Ben,King,GCS,FWD,,45,61,,,,,,2,2020
294508,379,Aidan,Corr,GWS,DEF,,60,65,,,,,,2,2020
290733,589,Cameron,Sutcliffe,PTA,FWD,,49,,,,,,,2,2020
1005013,137,Flynn,Appleby,COL,DEF,,22,,,,,,,2,2020
291891,224,Jacob,Townsend,ESS,FWD,,43,41,,,,,,2,2020
1000908,32,Myles,Poholke,ADE,FWD,,47,,,,,,,2,2020
293255,299,George,Horlin-Smith,GCS,DEF,MID,39,,,,,,,2,2020
994410,754,Brad,Lynch,WBD,DEF,,60,,,,,,,2,2020
998390,434,Changkuoth,Jiath,HAW,DEF,,71,,,,,,,2,2020
990548,667,Jonathon,Marsh,STK,DEF,,46,,,,,,,2,2020
1002228,339,Lachie,Fogarty,GEE,MID,,40,,,,,,,2,2020
998321,568,Joel,Garner,PTA,DEF,,49,,,,,,,2,2020
1004909,772,Lachlan,Young,WBD,DEF,,46,,,,,,,2,2020
1004286,399,Zac,Langdon,GWS,FWD,,51,,,,,,,2,2020
298474,814,Francis,Watson,WCE,DEF,,66,,,,,,,2,2020
1008190,196,Brayden,Ham,ESS,FWD,MID,44,,,,,,,2,2020
1002354,245,Stefan,Giro,FRE,MID,,24,,,,,,,2,2020
1000072,164,John,Noble,COL,DEF,,60,41,,,,,,2,2020
998126,551,Joe,Atley,PTA,MID,,66,,,,,,,2,2020
293603,580,Sam,Mayes,PTA,MID,,56,,,,,,,2,2020
281075,320,Rory,Thompson,GCS,DEF,,52,,,,,,,2,2020
1004863,62,Mitchell,Hinge,BRL,MID,,69,,,,,,,2,2020
1003520,661,Darragh,Joyce,STK,DEF,,52,,,,,,,2,2020
1000860,262,Lachlan,Schultz,FRE,FWD,,44,35,,,,,,2,2020
1006087,292,Caleb,Graham,GCS,DEF,,50,,,,,,,2,2020
1006106,467,Kyle,Dunkley,MEL,FWD,MID,46,,,,,,,2,2020
296209,479,Kade,Kolodjashnij,MEL,MID,,41,,,,,,,2,2020
998212,213,Kobe,Mutch,ESS,MID,,39,,,,,,,2,2020
1003546,496,Joel,Smith,MEL,DEF,,65,53,,,,,,2,2020
1009208,314,Matthew,Rowell,GCS,MID,,80,171,,,,,,2,2020
1004356,775,Brayden,Ainsworth,WCE,MID,,51,,,,,,,2,2020
1009199,275,Noah,Anderson,GCS,MID,,42,75,,,,,,2,2020
1004894,508,Aiden,Bonar,NTH,MID,FWD,40,,,,,,,2,2020
1004989,664,Doulton,Langlands,STK,MID,,50,,,,,,,2,2020
997230,38,Tyson,Stengle,ADE,FWD,,65,,,,,,,2,2020
1006276,610,Derek,Eggmolesse-Smith,RIC,DEF,,59,,,,,,,2,2020
1001449,470,Mitch,Hannan,MEL,FWD,,36,,,,,,,2,2020
290246,510,Tom,Campbell,NTH,RUC,FWD,50,,,,,,,2,2020
1009399,475,Luke,Jackson,MEL,RUC,,37,30,,,,,,2,2020
1005330,466,Kade,Chandler,MEL,FWD,,60,,,,,,,2,2020
1000061,604,Callum,Coleman-Jones,RIC,RUC,FWD,60,,,,,,,2,2020
1009253,371,Lachlan,Ash,GWS,DEF,MID,36,,,,,,,2,2020
280336,248,Stephen,Hill,FRE,DEF,FWD,39,,,,,,,2,2020
295964,42,Patrick,Wilson,ADE,MID,,50,,,,,,,2,2020
1004870,342,Zach,Guthrie,GEE,DEF,,47,,,,,,,2,2020
1006103,376,Jye,Caldwell,GWS,MID,,45,73,,,,,,2,2020
1004848,722,Dylan,Stephens,SYD,MID,,36,,,,,,,2,2020
1004034,226,Brandon,Zerk-Thatcher,ESS,DEF,,56,,,,,,,2,2020
998569,819,Callum,Moore,CAR,FWD,,35,,,,,,,2,2020
1009201,25,Fischer,Mcasey,ADE,DEF,,16,52,,,,,,2,2020
298358,619,Oleg,Markov,RIC,MID,,47,,,,,,,2,2020
999391,498,Tom,Sparrow,MEL,FWD,,45,,,,,,,2,2020
1009256,273,Hayden,Young,FRE,DEF,,34,41,,,,,,2,2020
1002328,296,Jacob,Heron,GCS,FWD,,34,,,,,,,2,2020
992752,84,Archie,Smith,BRL,RUC,,56,,,,,,,2,2020
998511,315,Josh,Schoenfeld,GCS,FWD,,47,,,,,,,2,2020
998268,46,Jacob,Allison,BRL,MID,,41,,,,,,,2,2020
1009420,263,Caleb,Serong,FRE,MID,,33,,,,,,,2,2020
1005988,247,Liam,Henry,FRE,MID,FWD,32,,,,,,,2,2020
1002372,241,Hugh,Dixon,FRE,FWD,,45,,,,,,,2,2020
994047,57,Cedric,Cox,BRL,FWD,,44,,,,,,,2,2020
1009528,386,Tom,Green,GWS,MID,,41,,,,,,,2,2020
991773,10,Billy,Frampton,ADE,FWD,,44,,,,,,,2,2020
1009260,290,Sam,Flanders,GCS,MID,FWD,31,,,,,,,2,2020
1008541,480,Kysaiah,Kropinyeri-Pickett,MEL,FWD,,57,,,,,,,2,2020
1006303,744,Fergus,Greene,WBD,FWD,,26,,,,,,,2,2020
290326,58,Matt,Eagles,BRL,DEF,,28,,,,,,,2,2020
1005084,544,Will,Walker,NTH,FWD,,47,,,,,,,2,2020
1008550,420,Will,Day,HAW,DEF,,29,,,,,,,2,2020
993796,4,Ben,Crocker,ADE,FWD,,35,34,,,,,,2,2020
1000905,531,Tom,Murphy,NTH,DEF,,35,,,,,,,2,2020
1002143,530,Ben,McKay,NTH,DEF,,31,,,,,,,2,2020
1009191,552,Miles,Bergman,PTA,FWD,,28,,,,,,,2,2020
298336,332,Nakia,Cockatoo,GEE,MID,FWD,45,,,,,,,2,2020
1002401,87,Brandon,Starcevich,BRL,DEF,MID,33,99,,,,,,2,2020
998167,135,Tom,Williamson,CAR,DEF,,41,,,,,,,2,2020
1011803,768,Cody,Weightman,WBD,FWD,,27,,,,,,,2,2020
998791,826,Jamaine,Jones,WCE,FWD,,27,,,,,,,2,2020
1008083,394,Connor,Idun,GWS,DEF,,33,,,,,,,2,2020
997770,558,Wylie,Buzza,PTA,FWD,,47,,,,,,,2,2020
1006151,234,Jason,Carter,FRE,DEF,,30,,,,,,,2,2020
1004948,364,Cooper,Stephens,GEE,MID,,26,,,,,,,2,2020
998100,126,Cameron,Polson,CAR,FWD,,25,,,,,,,2,2020
997501,742,Ryan,Gardner,WBD,FWD,,34,29,,,,,,2,2020
1009241,106,Brodie,Kemp,CAR,MID,,25,,,,,,,2,2020
998327,521,Kyron,Hayden,NTH,MID,,31,26,,,,,,2,2020
1002300,778,Jarrod,Brander,WCE,DEF,FWD,40,58,,,,,,2,2020
1010174,569,Mitchell,Georgiades,PTA,FWD,,78,,,,,,,2,2020
298316,103,Hugh,Goddard,CAR,DEF,,28,,,,,,,2,2020
1002291,685,James,Bell,SYD,FWD,MID,27,,,,,,,2,2020
998225,409,Zach,Sproule,GWS,FWD,,26,,,,,,,2,2020
1009229,336,Sam,De Koning,GEE,DEF,,24,,,,,,,2,2020
1002938,104,Josh,Honey,CAR,MID,FWD,23,,,,,,,2,2020
1004995,3,Jordon,Butts,ADE,DEF,,23,,,,,,,2,2020
298417,7,Ben,Davis,ADE,FWD,,28,,,,,,,2,2020
1008159,14,William,Hamill,ADE,DEF,,23,,,,,,,2,2020
298470,24,Shane,McAdam,ADE,FWD,,23,,,,,,,2,2020
1008185,26,Ned,McHenry,ADE,MID,,23,34,,,,,,2,2020
997206,27,Andrew,McPherson,ADE,DEF,,23,,,,,,,2,2020
1006136,35,Lachlan,Sholl,ADE,DEF,,23,,,,,,,2,2020
1008752,39,Kieran,Strachan,ADE,RUC,FWD,23,,,,,,,2,2020
1002351,50,Connor,Ballenden,BRL,FWD,,23,,,,,,,2,2020
1006100,52,Thomas,Berry,BRL,FWD,,23,58,,,,,,2,2020
1013532,60,Thomas,Fullarton,BRL,FWD,,23,,,,,,,2,2020
1006150,64,Tom,Joyce,BRL,FWD,MID,23,,,,,,,2,2020
1013978,68,James,Madden,BRL,DEF,FWD,23,,,,,,,2,2020
1006085,73,Connor,McFadyen,BRL,FWD,,23,,,,,,,2,2020
1002347,77,Jack,Payne,BRL,DEF,,23,,,,,,,2,2020
1006033,86,Ely,Smith,BRL,FWD,MID,23,,,,,,,2,2020
1002244,89,Toby,Wooller,BRL,FWD,MID,23,,,,,,,2,2020
1008154,93,Matthew,Cottrell,CAR,DEF,,23,,,,,,,2,2020
1004912,98,Tom,De Koning,CAR,RUC,,21,,,,,,,2,2020
998226,110,Harrison,Macreadie,CAR,DEF,,16,,,,,,,2,2020
1011924,119,Finbar,O'Dwyer,CAR,FWD,,23,,,,,,,2,2020
1013973,120,Matthew,Owies,CAR,FWD,,23,,,,,,,2,2020
1011949,129,Ben,Silvagni,CAR,DEF,,23,,,,,,,2,2020
1008288,140,Atu,Bosenavulagi,COL,FWD,,23,,,,,,,2,2020
1008171,143,Tyler,Brown,COL,MID,,64,43,,,,,,2,2020
990291,144,Darcy,Cameron,COL,RUC,FWD,25,73,,,,,,2,2020
1013974,154,Mark,Keane,COL,DEF,,23,,,,,,,2,2020
1008285,155,Will,Kelly,COL,FWD,,23,,,,,,,2,2020
1000960,157,Max,Lynch,COL,RUC,,23,,,,,,,2,2020
1005107,163,Nathan,Murphy,COL,DEF,,29,,,,,,,2,2020
1013975,177,Anton,Tohill,COL,FWD,,23,,,,,,,2,2020
1005577,190,Sam,Draper,ESS,RUC,,23,,,,,,,2,2020
1011864,194,Noah,Gown,ESS,FWD,,23,,,,,,,2,2020
1006097,212,Irving,Mosquito,ESS,FWD,,23,,,,,,,2,2020
1000980,255,Lloyd,Meek,FRE,RUC,,23,,,,,,,2,2020
1005831,258,Dillon,O'Reilly,FRE,DEF,,23,,,,,,,2,2020
1013611,264,Sam,Sturt,FRE,FWD,,100,,,,,,,2,2020
1004850,269,Luke,Valente,FRE,MID,,23,,,,,,,2,2020
1004437,271,Tobe,Watson,FRE,DEF,,23,,,,,,,2,2020
1006110,291,Sam,Fletcher,GCS,MID,,23,,,,,,,2,2020
1000044,305,Jez,McLennan,GCS,DEF,,23,,,,,,,2,2020
1001195,311,Izak,Rankine,GCS,FWD,,23,,,,,,,2,2020
1006108,312,Mitchell,Riordan,GCS,MID,,23,,,,,,,2,2020
1008940,346,Ben,Jarvis,GEE,DEF,,23,,,,,,,2,2020
1004681,348,Jacob,Kennerley,GEE,DEF,,23,,,,,,,2,2020
997254,350,Nathan,Kreuger,GEE,FWD,,23,,,,,,,2,2020
1013977,355,Stefan,Okunbor,GEE,DEF,,23,,,,,,,2,2020
1008202,360,Blake,Schlensog,GEE,FWD,,23,,,,,,,2,2020
1004940,362,Sam,Simpson,GEE,MID,,30,,,,,,,2,2020
999382,368,Jake,Tarca,GEE,FWD,,23,,,,,,,2,2020
1008436,372,Kieren,Briggs,GWS,DEF,FWD,23,,,,,,,2,2020
1014038,373,Callum M.,Brown,GWS,DEF,,23,,,,,,,2,2020
1009708,374,Jack,Buckley,GWS,FWD,MID,23,,,,,,,2,2020
993902,385,Matthew,Flynn,GWS,RUC,,23,,,,,,,2,2020
1006135,402,Xavier,O'Halloran,GWS,MID,,23,,,,,,,2,2020
1002296,408,Nick,Shipley,GWS,MID,,7,,,,,,,2,2020
1006128,424,Will,Golds,HAW,FWD,MID,23,,,,,,,2,2020
1006159,425,Damon,Greaves,HAW,DEF,,23,,,,,,,2,2020
1004991,435,Harrison,Jones,HAW,MID,,23,,,,,,,2,2020
1006030,436,Jacob,Koschitzke,HAW,DEF,,23,,,,,,,2,2020
1001024,450,Ned,Reeves,HAW,RUC,,23,,,,,,,2,2020
1004919,451,Jackson,Ross,HAW,FWD,,23,,,,,,,2,2020
1002590,458,Mathew,Walker,HAW,FWD,,23,,,,,,,2,2020
1008139,462,Toby,Bedford,MEL,FWD,,39,,,,,,,2,2020
1014081,463,Austin,Bradtke,MEL,RUC,,23,,,,,,,2,2020
1013409,478,James,Jordon,MEL,MID,,23,,,,,,,2,2020
1004695,489,Aaron,Nietschke,MEL,MID,,23,,,,,,,2,2020
